userId,movieId,rating,timestamp,title,genres
72,4063,5.0,980651873,Prelude to a Kiss (1992),Comedy|Drama|Romance
72,4080,4.0,980650442,Baby Boom (1987),Comedy
72,4085,3.0,980558130,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
72,4091,3.0,980651649,Can't Buy Me Love (1987),Comedy|Romance
72,4102,4.0,980650528,Eddie Murphy Raw (1987),Comedy|Documentary
72,4109,2.0,980798941,Flowers in the Attic (1987),Drama|Thriller
72,4121,4.0,980650003,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
72,4127,1.0,980652142,"Like Father, Like Son (1987)",Comedy
72,4128,4.0,980622989,"Lost Boys, The (1987)",Comedy|Horror|Thriller
72,4130,2.0,980799170,Maid to Order (1987),Comedy|Fantasy
72,4132,4.0,980652185,Mannequin (1987),Comedy|Romance
72,4148,4.0,982342515,Hannibal (2001),Horror|Thriller
72,5060,4.0,980646647,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
73,1,3.0,857829766,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
73,6,5.0,857829799,Heat (1995),Action|Crime|Thriller
73,14,4.0,857829861,Nixon (1995),Drama
73,18,3.0,857829927,Four Rooms (1995),Comedy
73,25,4.0,857829766,Leaving Las Vegas (1995),Drama|Romance
73,32,5.0,857829765,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
73,36,5.0,857829798,Dead Man Walking (1995),Crime|Drama
73,61,2.0,857829958,Eye for an Eye (1996),Drama|Thriller
73,62,4.0,857829766,Mr. Holland's Opus (1995),Drama
73,74,3.0,857829907,Bed of Roses (1996),Drama|Romance
73,79,3.0,857829861,"Juror, The (1996)",Drama|Thriller
73,81,4.0,857830006,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance
73,86,5.0,857829958,White Squall (1996),Action|Adventure|Drama
73,88,2.0,857829958,Black Sheep (1996),Comedy
73,100,3.0,857829907,City Hall (1996),Drama|Thriller
73,141,4.0,857829766,"Birdcage, The (1996)",Comedy
73,260,5.0,857829824,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
73,376,3.0,857829824,"River Wild, The (1994)",Action|Thriller
73,494,3.0,857829799,Executive Decision (1996),Action|Adventure|Thriller
73,608,5.0,857829799,Fargo (1996),Comedy|Crime|Drama|Thriller
73,628,4.0,857829861,Primal Fear (1996),Crime|Drama|Mystery|Thriller
73,640,3.0,857829927,Diabolique (1996),Drama|Thriller
73,647,5.0,857830146,Courage Under Fire (1996),Action|Crime|Drama|War
73,708,4.0,857829824,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
73,724,3.0,857829907,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
73,733,3.0,857829799,"Rock, The (1996)",Action|Adventure|Thriller
73,736,3.0,857829766,Twister (1996),Action|Adventure|Romance|Thriller
73,762,1.0,857829861,Striptease (1996),Comedy|Crime
73,765,5.0,857830146,Jack (1996),Comedy|Drama
73,778,5.0,857829879,Trainspotting (1996),Comedy|Crime|Drama
73,780,2.0,857829765,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
73,799,3.0,857830006,"Frighteners, The (1996)",Comedy|Horror|Thriller
73,802,3.0,857829861,Phenomenon (1996),Drama|Romance
73,842,3.0,857830114,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
73,852,3.0,857829907,Tin Cup (1996),Comedy|Drama|Romance
73,880,3.0,857830006,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
73,1061,3.0,857830146,Sleepers (1996),Thriller
73,1073,4.0,857829799,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
73,1356,4.0,857829861,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
74,10,3.0,846866358,GoldenEye (1995),Action|Adventure|Thriller
74,150,1.0,846866285,Apollo 13 (1995),Adventure|Drama|IMAX
74,153,2.0,846866305,Batman Forever (1995),Action|Adventure|Comedy|Crime
74,161,3.0,846866358,Crimson Tide (1995),Drama|Thriller|War
74,165,5.0,846866305,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
74,208,3.0,846866358,Waterworld (1995),Action|Adventure|Sci-Fi
74,231,5.0,846866323,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
74,292,3.0,846866340,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
74,296,4.0,846866285,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
74,318,3.0,846866340,"Shawshank Redemption, The (1994)",Crime|Drama
74,329,3.0,846866323,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
74,344,4.0,846866305,Ace Ventura: Pet Detective (1994),Comedy
74,349,1.0,846866305,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
74,356,4.0,846866340,Forrest Gump (1994),Comedy|Drama|Romance|War
74,380,3.0,846866286,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
74,434,3.0,846866340,Cliffhanger (1993),Action|Adventure|Thriller
74,457,4.0,846866323,"Fugitive, The (1993)",Thriller
74,480,3.0,846866340,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
74,588,5.0,846866305,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
74,590,3.0,846866285,Dances with Wolves (1990),Adventure|Drama|Western
74,592,3.0,846866285,Batman (1989),Action|Crime|Thriller
74,595,3.0,846866323,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
75,1,5.0,1537207651,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
75,5,4.0,1537348819,Father of the Bride Part II (1995),Comedy
75,6,3.0,1537208125,Heat (1995),Action|Crime|Thriller
75,17,4.5,1537208282,Sense and Sensibility (1995),Drama|Romance
75,39,3.0,1537348599,Clueless (1995),Comedy|Romance
75,47,3.5,1537348509,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
75,48,3.5,1537208666,Pocahontas (1995),Animation|Children|Drama|Musical|Romance
75,50,4.0,1537207690,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
75,105,3.5,1537209171,"Bridges of Madison County, The (1995)",Drama|Romance
75,110,3.0,1537207645,Braveheart (1995),Action|Drama|War
75,151,3.0,1537208949,Rob Roy (1995),Action|Drama|Romance|War
75,165,4.0,1537207851,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
75,185,2.5,1537348624,"Net, The (1995)",Action|Crime|Thriller
75,207,2.5,1537349501,"Walk in the Clouds, A (1995)",Drama|Romance
75,236,2.5,1537208931,French Kiss (1995),Action|Comedy|Romance
75,260,4.0,1537207542,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
75,261,4.0,1537348973,Little Women (1994),Drama
75,266,3.0,1537208573,Legends of the Fall (1994),Drama|Romance|War|Western
75,292,3.5,1537348607,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
75,296,3.0,1537207507,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
75,318,5.0,1537207452,"Shawshank Redemption, The (1994)",Crime|Drama
75,339,2.5,1537208230,While You Were Sleeping (1995),Comedy|Romance
75,342,2.5,1537208969,Muriel's Wedding (1994),Comedy
75,349,3.0,1537348573,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
75,350,3.0,1537208631,"Client, The (1994)",Drama|Mystery|Thriller
75,356,2.0,1537207492,Forrest Gump (1994),Comedy|Drama|Romance|War
75,357,4.0,1537348592,Four Weddings and a Funeral (1994),Comedy|Romance
75,362,3.0,1537209514,"Jungle Book, The (1994)",Adventure|Children|Romance
75,364,3.5,1537348526,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
75,367,3.5,1537207929,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
75,376,4.0,1537348904,"River Wild, The (1994)",Action|Thriller
75,377,4.0,1537348533,Speed (1994),Action|Romance|Thriller
75,380,3.0,1537348523,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
75,434,3.5,1537208144,Cliffhanger (1993),Action|Adventure|Thriller
75,440,3.0,1537208471,Dave (1993),Comedy|Romance
75,454,3.0,1537208139,"Firm, The (1993)",Drama|Thriller
75,457,4.0,1537207731,"Fugitive, The (1993)",Thriller
75,474,3.0,1537208462,In the Line of Fire (1993),Action|Thriller
75,475,3.0,1537209318,In the Name of the Father (1993),Drama
75,480,3.0,1537207549,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
75,500,3.5,1537207955,Mrs. Doubtfire (1993),Comedy|Drama
75,508,3.5,1537208352,Philadelphia (1993),Drama
75,509,3.0,1537208521,"Piano, The (1993)",Drama|Romance
75,527,4.0,1537207610,Schindler's List (1993),Drama|War
75,539,3.0,1537348586,Sleepless in Seattle (1993),Comedy|Drama|Romance
75,541,5.0,1537207913,Blade Runner (1982),Action|Sci-Fi|Thriller
75,586,3.5,1537208036,Home Alone (1990),Children|Comedy
75,587,3.0,1537208054,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
75,589,5.0,1537207677,Terminator 2: Judgment Day (1991),Action|Sci-Fi
75,590,4.0,1537348520,Dances with Wolves (1990),Adventure|Drama|Western
75,593,3.5,1537207528,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
75,595,5.0,1537207824,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
75,597,4.0,1537207951,Pretty Woman (1990),Comedy|Romance
75,608,3.5,1537348503,Fargo (1996),Comedy|Crime|Drama|Thriller
75,616,3.5,1537349103,"Aristocats, The (1970)",Animation|Children
75,733,3.5,1537207960,"Rock, The (1996)",Action|Adventure|Thriller
75,736,4.0,1537207939,Twister (1996),Action|Adventure|Romance|Thriller
75,778,3.0,1537208100,Trainspotting (1996),Comedy|Crime|Drama
75,783,3.0,1537348896,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
75,805,3.5,1537348872,"Time to Kill, A (1996)",Drama|Thriller
75,832,3.0,1537208657,Ransom (1996),Crime|Thriller
75,837,4.5,1537349391,Matilda (1996),Children|Comedy|Fantasy
75,838,3.0,1537209472,Emma (1996),Comedy|Drama|Romance
75,903,5.0,1537348744,Vertigo (1958),Drama|Mystery|Romance|Thriller
75,904,5.0,1537348677,Rear Window (1954),Mystery|Thriller
75,908,5.0,1537348713,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
75,914,3.5,1537348968,My Fair Lady (1964),Comedy|Drama|Musical|Romance
75,916,4.0,1537349327,Roman Holiday (1953),Comedy|Drama|Romance
75,969,4.5,1537348986,"African Queen, The (1951)",Adventure|Comedy|Romance|War
75,1012,3.5,1537466702,Old Yeller (1957),Children|Drama
75,1013,3.0,1537349604,"Parent Trap, The (1961)",Children|Comedy|Romance
75,1015,4.0,1537466523,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
75,1028,3.0,1537348776,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
75,1035,5.0,1537348767,"Sound of Music, The (1965)",Musical|Romance
75,1036,4.0,1537207886,Die Hard (1988),Action|Crime|Thriller
75,1059,3.5,1537209066,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
75,1073,3.5,1537208019,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
75,1079,2.5,1537208368,"Fish Called Wanda, A (1988)",Comedy|Crime
75,1080,4.0,1537208262,Monty Python's Life of Brian (1979),Comedy
75,1086,4.5,1537349398,Dial M for Murder (1954),Crime|Mystery|Thriller
75,1088,3.5,1537208868,Dirty Dancing (1987),Drama|Musical|Romance
75,1090,3.0,1537208517,Platoon (1986),Drama|War
75,1092,3.0,1537348909,Basic Instinct (1992),Crime|Mystery|Thriller
75,1094,3.5,1537208959,"Crying Game, The (1992)",Drama|Romance|Thriller
75,1096,4.0,1537466603,Sophie's Choice (1982),Drama
75,1097,2.5,1537207878,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
75,1124,4.0,1537349670,On Golden Pond (1981),Drama
75,1127,3.0,1537208510,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
75,1135,3.5,1537466551,Private Benjamin (1980),Comedy
75,1183,2.0,1537208582,"English Patient, The (1996)",Drama|Romance|War
75,1188,3.5,1537209557,Strictly Ballroom (1992),Comedy|Romance
75,1193,4.0,1537207836,One Flew Over the Cuckoo's Nest (1975),Drama
75,1196,4.0,1537207662,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
75,1197,4.5,1537207814,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
75,1198,3.0,1537207685,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
75,1200,4.0,1537348562,Aliens (1986),Action|Adventure|Horror|Sci-Fi
75,1201,4.0,1537348708,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
75,1208,3.5,1537348609,Apocalypse Now (1979),Action|Drama|War
75,1209,4.5,1537349513,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
75,1210,4.0,1537207656,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
75,1214,4.5,1537207920,Alien (1979),Horror|Sci-Fi
75,1230,4.0,1537348717,Annie Hall (1977),Comedy|Romance
75,1235,3.5,1537209364,Harold and Maude (1971),Comedy|Drama|Romance
75,1240,5.0,1537207829,"Terminator, The (1984)",Action|Sci-Fi|Thriller
75,1244,4.0,1537209329,Manhattan (1979),Comedy|Drama|Romance
75,1250,3.5,1537348844,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
75,1259,3.0,1537208270,Stand by Me (1986),Adventure|Drama
75,1262,4.5,1537348929,"Great Escape, The (1963)",Action|Adventure|Drama|War
75,1263,3.0,1537209038,"Deer Hunter, The (1978)",Drama|War
75,1265,3.5,1537207871,Groundhog Day (1993),Comedy|Fantasy|Romance
75,1266,4.0,1537348796,Unforgiven (1992),Drama|Western
75,1270,5.0,1537207738,Back to the Future (1985),Adventure|Comedy|Sci-Fi
75,1283,4.5,1537349545,High Noon (1952),Drama|Western
75,1285,3.5,1537348916,Heathers (1989),Comedy
75,1287,4.5,1537349062,Ben-Hur (1959),Action|Adventure|Drama
75,1299,3.0,1537209700,"Killing Fields, The (1984)",Drama|War
75,1302,3.5,1537348847,Field of Dreams (1989),Children|Drama|Fantasy
75,1320,3.0,1537208676,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
75,1333,4.0,1537348887,"Birds, The (1963)",Horror|Thriller
75,1350,2.5,1537209936,"Omen, The (1976)",Horror|Mystery|Thriller
75,1367,4.0,1537349077,101 Dalmatians (1996),Adventure|Children|Comedy
75,1370,3.5,1537208564,Die Hard 2 (1990),Action|Adventure|Thriller
75,1380,4.0,1537348732,Grease (1978),Comedy|Musical|Romance
75,1385,2.5,1537209825,Under Siege (1992),Action|Drama|Thriller
75,1387,4.0,1537348628,Jaws (1975),Action|Horror
75,1393,3.0,1537208234,Jerry Maguire (1996),Drama|Romance
75,1407,3.5,1537208487,Scream (1996),Comedy|Horror|Mystery|Thriller
75,1408,4.0,1537208876,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
75,1416,3.0,1537209948,Evita (1996),Drama|Musical
75,1438,2.5,1537349352,Dante's Peak (1997),Action|Thriller
75,1552,4.0,1537208622,Con Air (1997),Action|Adventure|Thriller
75,1569,3.5,1537209075,My Best Friend's Wedding (1997),Comedy|Romance
75,1573,2.5,1537208358,Face/Off (1997),Action|Crime|Drama|Thriller
75,1608,3.5,1537208615,Air Force One (1997),Action|Thriller
75,1617,4.0,1537208047,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
75,1625,3.0,1537348692,"Game, The (1997)",Drama|Mystery|Thriller
75,1641,3.5,1537348758,"Full Monty, The (1997)",Comedy|Drama
75,1644,2.5,1537209451,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
75,1674,4.5,1537209034,Witness (1985),Drama|Romance|Thriller
75,1676,3.5,1537348724,Starship Troopers (1997),Action|Sci-Fi
75,1680,2.5,1537349225,Sliding Doors (1998),Drama|Romance
75,1688,2.5,1537349627,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
75,1717,2.5,1537209577,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
75,1721,4.5,1537348540,Titanic (1997),Drama|Romance
75,1722,2.5,1537208782,Tomorrow Never Dies (1997),Action|Adventure|Thriller
75,1894,2.0,1537209974,Six Days Seven Nights (1998),Adventure|Comedy|Romance
75,1907,3.0,1537348962,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
75,1923,3.0,1537208118,There's Something About Mary (1998),Comedy|Romance
75,1947,5.0,1537349090,West Side Story (1961),Drama|Musical|Romance
75,1955,4.0,1537217801,Kramer vs. Kramer (1979),Drama
75,1957,3.0,1537209697,Chariots of Fire (1981),Drama
75,1958,4.0,1537349535,Terms of Endearment (1983),Comedy|Drama
75,1959,2.0,1537210178,Out of Africa (1985),Drama|Romance
75,1961,3.5,1537208045,Rain Man (1988),Drama
75,1968,4.0,1537208132,"Breakfast Club, The (1985)",Comedy|Drama
75,2000,4.0,1537348695,Lethal Weapon (1987),Action|Comedy|Crime|Drama
75,2001,3.0,1537208702,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
75,2006,3.0,1537208640,"Mask of Zorro, The (1998)",Action|Comedy|Romance
75,2011,4.0,1537208247,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
75,2012,3.5,1537208265,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
75,2013,2.5,1537349508,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
75,2020,2.5,1537209585,Dangerous Liaisons (1988),Drama|Romance
75,2059,3.5,1537466526,"Parent Trap, The (1998)",Children|Comedy|Romance
75,2078,3.5,1537349008,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
75,2081,3.0,1537208608,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
75,2087,4.0,1537349179,Peter Pan (1953),Animation|Children|Fantasy|Musical
75,2096,4.5,1537349273,Sleeping Beauty (1959),Animation|Children|Musical
75,2100,3.0,1537208894,Splash (1984),Comedy|Fantasy|Romance
75,2108,3.0,1537209770,L.A. Story (1991),Comedy|Romance
75,2186,4.5,1537349480,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
75,2268,2.5,1537208529,"Few Good Men, A (1992)",Crime|Drama|Thriller
75,2300,3.5,1537349307,"Producers, The (1968)",Comedy
75,2329,4.0,1537208004,American History X (1998),Crime|Drama
75,2336,3.5,1537209302,Elizabeth (1998),Drama
75,2353,3.0,1537208545,Enemy of the State (1998),Action|Thriller
75,2355,3.5,1537208250,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
75,2369,2.5,1537217773,Desperately Seeking Susan (1985),Comedy|Drama|Romance
75,2375,3.0,1537466560,"Money Pit, The (1986)",Comedy
75,2376,3.0,1537466595,"View to a Kill, A (1985)",Action|Adventure|Thriller
75,2396,4.0,1537208183,Shakespeare in Love (1998),Comedy|Drama|Romance
75,2405,3.0,1537209859,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
75,2406,4.0,1537348815,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
75,2424,2.0,1537208803,You've Got Mail (1998),Comedy|Romance
75,2454,3.0,1537466623,"Fly, The (1958)",Horror|Mystery|Sci-Fi
75,2455,3.0,1537348942,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
75,2469,3.0,1537466658,Peggy Sue Got Married (1986),Comedy|Drama
75,2470,3.0,1537208856,Crocodile Dundee (1986),Adventure|Comedy
75,2471,2.5,1537210001,Crocodile Dundee II (1988),Action|Adventure|Comedy
75,2528,3.0,1537217831,Logan's Run (1976),Action|Adventure|Sci-Fi
75,2541,3.0,1537209236,Cruel Intentions (1999),Drama
75,2565,4.0,1537466512,"King and I, The (1956)",Drama|Musical|Romance
75,2571,4.0,1537207535,"Matrix, The (1999)",Action|Sci-Fi|Thriller
75,2572,3.0,1537208720,10 Things I Hate About You (1999),Comedy|Romance
75,2581,2.5,1537209448,Never Been Kissed (1999),Comedy|Romance
75,2640,4.0,1537348760,Superman (1978),Action|Adventure|Sci-Fi
75,2641,3.0,1537209347,Superman II (1980),Action|Sci-Fi
75,2642,3.0,1537217805,Superman III (1983),Action|Adventure|Sci-Fi
75,2671,4.0,1537208668,Notting Hill (1999),Comedy|Romance
75,2687,2.5,1537209807,Tarzan (1999),Adventure|Animation|Children|Drama
75,2699,2.5,1537208695,Arachnophobia (1990),Comedy|Horror
75,2707,3.0,1537349253,Arlington Road (1999),Thriller
75,2722,3.0,1537349164,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
75,2724,2.5,1537209292,Runaway Bride (1999),Comedy|Romance
75,2739,3.5,1537209923,"Color Purple, The (1985)",Drama
75,2762,4.0,1537348518,"Sixth Sense, The (1999)",Drama|Horror|Mystery
75,2791,4.0,1537208345,Airplane! (1980),Comedy
75,2803,2.5,1537217779,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
75,2858,3.5,1537207715,American Beauty (1999),Drama|Romance
75,2863,4.0,1537466338,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
75,2881,3.0,1537349157,Double Jeopardy (1999),Action|Crime|Drama|Thriller
75,2918,4.0,1537348604,Ferris Bueller's Day Off (1986),Comedy
75,2942,3.5,1537466471,Flashdance (1983),Drama|Romance
75,2944,3.5,1537349237,"Dirty Dozen, The (1967)",Action|Drama|War
75,2947,3.5,1537348866,Goldfinger (1964),Action|Adventure|Thriller
75,2948,3.5,1537349208,From Russia with Love (1963),Action|Adventure|Thriller
75,2951,3.5,1537349257,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
75,2989,3.0,1537349723,For Your Eyes Only (1981),Action|Adventure|Thriller
75,2990,3.0,1537349687,Licence to Kill (1989),Action|Adventure|Thriller
75,2991,3.0,1537217823,Live and Let Die (1973),Action|Adventure|Thriller
75,2993,3.0,1537349651,Thunderball (1965),Action|Adventure|Thriller
75,3005,2.5,1537209658,"Bone Collector, The (1999)",Thriller
75,3020,2.5,1537209759,Falling Down (1993),Action|Drama
75,3039,2.5,1537209161,Trading Places (1983),Comedy
75,3060,4.0,1537349557,"Commitments, The (1991)",Comedy|Drama|Musical
75,3072,3.0,1537209402,Moonstruck (1987),Comedy|Romance
75,3082,3.0,1537349041,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
75,3101,2.5,1537208953,Fatal Attraction (1987),Drama|Thriller
75,3176,3.0,1537208682,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
75,3198,4.0,1537349667,Papillon (1973),Crime|Drama
75,3247,2.5,1537209532,Sister Act (1992),Comedy|Crime
75,3256,3.0,1537209246,Patriot Games (1992),Action|Crime|Drama|Thriller
75,3257,3.0,1537209815,"Bodyguard, The (1992)",Drama|Romance|Thriller
75,3273,2.5,1537218253,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
75,3285,2.5,1537218281,"Beach, The (2000)",Adventure|Drama
75,3408,4.0,1537208467,Erin Brockovich (2000),Drama
75,3418,3.0,1537208862,Thelma & Louise (1991),Adventure|Crime|Drama
75,3489,2.5,1537209266,Hook (1991),Adventure|Comedy|Fantasy
75,3499,3.0,1537209240,Misery (1990),Drama|Horror|Thriller
75,3526,3.0,1537349567,Parenthood (1989),Comedy|Drama
75,3534,2.5,1537218404,28 Days (2000),Drama
75,3551,3.5,1537466642,Marathon Man (1976),Crime|Drama|Thriller
75,3578,3.5,1537217931,Gladiator (2000),Action|Adventure|Drama
75,3635,4.0,1537349658,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
75,3638,3.0,1537349578,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
75,3639,3.5,1537466463,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
75,3717,2.5,1537218081,Gone in 60 Seconds (2000),Action|Crime
75,3751,3.0,1537208422,Chicken Run (2000),Animation|Children|Comedy
75,3753,2.5,1537208628,"Patriot, The (2000)",Action|Drama|War
75,3793,3.5,1537217949,X-Men (2000),Action|Adventure|Sci-Fi
75,3798,3.0,1537209783,What Lies Beneath (2000),Drama|Horror|Mystery
75,3868,3.5,1537349151,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
75,3948,3.5,1537208390,Meet the Parents (2000),Comedy
75,3967,3.5,1537209342,Billy Elliot (2000),Drama
75,3984,3.5,1537349584,Diamonds Are Forever (1971),Action|Adventure|Thriller
75,4007,3.0,1537217782,Wall Street (1987),Drama
75,4014,3.5,1537218036,Chocolat (2000),Drama|Romance
75,4022,3.0,1537208196,Cast Away (2000),Drama
75,4025,2.5,1537208925,Miss Congeniality (2000),Comedy|Crime
75,4041,3.5,1537466565,"Officer and a Gentleman, An (1982)",Drama|Romance
75,4232,2.5,1537257709,Spy Kids (2001),Action|Adventure|Children|Comedy
75,4246,3.5,1537217997,Bridget Jones's Diary (2001),Comedy|Drama|Romance
75,4299,2.0,1537257573,"Knight's Tale, A (2001)",Action|Comedy|Romance
75,4306,3.0,1537217933,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
75,4308,4.0,1537218008,Moulin Rouge (2001),Drama|Musical|Romance
75,4327,4.5,1537466496,"Magnificent Seven, The (1960)",Adventure|Western
75,4361,3.0,1537209414,Tootsie (1982),Comedy|Romance
75,4447,2.5,1537208972,Legally Blonde (2001),Comedy|Romance
75,4720,2.5,1537208882,"Others, The (2001)",Drama|Horror|Mystery|Thriller
75,4727,3.5,1537219671,Captain Corelli's Mandolin (2001),Drama|Romance|War
75,4814,3.0,1537219254,Don't Say a Word (2001),Thriller
75,4823,2.5,1537349720,Serendipity (2001),Comedy|Romance
75,4896,1.5,1537208174,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
75,4993,4.5,1537207705,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
75,4995,3.0,1537208012,"Beautiful Mind, A (2001)",Drama|Romance
75,5064,2.5,1537209912,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
75,5266,2.5,1537209422,Panic Room (2002),Thriller
75,5296,3.0,1537219308,"Sweetest Thing, The (2002)",Comedy|Romance
75,5299,3.0,1537208891,My Big Fat Greek Wedding (2002),Comedy|Romance
75,5308,2.5,1537466712,Three Men and a Baby (1987),Comedy
75,5349,3.0,1537208066,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
75,5377,2.5,1537209131,About a Boy (2002),Comedy|Drama|Romance
75,5387,3.0,1537219939,Enough (2002),Drama|Thriller
75,5445,3.5,1537208025,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
75,5502,3.0,1537218025,Signs (2002),Horror|Sci-Fi|Thriller
75,5872,2.5,1537209822,Die Another Day (2002),Action|Adventure|Thriller
75,5943,2.0,1537218775,Maid in Manhattan (2002),Comedy|Romance
75,5952,4.5,1537217928,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
75,5957,2.5,1537257946,Two Weeks Notice (2002),Comedy|Romance
75,6218,3.0,1537209400,Bend It Like Beckham (2002),Comedy|Drama|Romance
75,6281,3.5,1537209776,Phone Booth (2002),Drama|Thriller
75,6365,3.5,1537208301,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
75,6502,3.5,1537208605,28 Days Later (2002),Action|Horror|Sci-Fi
75,6537,3.0,1537209086,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
